NAME,OUTLET TYPE,STREET ADDRESS,PHONE NUMBER,PAYMENTS ACCEPTED,FARE MEDIA AVAILABLE,LAT,LON,CITY,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,:@computed_region_awaf_s7ux
J P Casa De Cambio 7060,Ventra Retail Location,7060 North Clark Street ,,Varies,Varies,42.0107298,-87.6744365,Chicago,"{'latitude': '42.01083057000045', 'longitude': '-87.67434011199964', 'human_address': '{""address"": ""7060 Clark Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60626""}'}",9,10,21853,49,5,3
J P Currency,Currency Exchange,3958 W. Jackson Blvd.,773-638-1178,Varies,Purchase Transit Cards and Passes.,41.877089,-87.725424,Chicago,"{'latitude': '41.877121538000495', 'longitude': '-87.72450253499966', 'human_address': '{""address"": ""3958 Jackson Blvd"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60624""}'}",30,27,21572,736,23,11
J P Currency,Ventra Retail Location,3958 W. Jackson Blvd ,773-638-1178,Varies,Varies,41.8771081,-87.7253417,Chicago,"{'latitude': '41.877121538000495', 'longitude': '-87.72450253499966', 'human_address': '{""address"": ""3958 Jackson Blvd"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60624""}'}",30,27,21572,736,23,11
Justice Currency,Currency Exchange,8009 W. 79Th Street,708-496-1500,Varies,Purchase Transit Cards and Passes.,41.747644,-87.819346,Justice,"{'latitude': '41.74762104000047', 'longitude': '-87.81953377399964', 'human_address': '{""address"": ""8009 79Th Street"", ""city"": ""Justice"", ""state"": ""IL"", ""zip"": ""60458""}'}",,,10414,,,
Ka Oriental Gifts,Ventra Retail Location,221 W. Cermak Road,,Varies,Varies,41.8526744,-87.632929,Chicago,"{'latitude': '41.852780063000466', 'longitude': '-87.63277037299969', 'human_address': '{""address"": ""221 Cermak Road"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60616""}'}",40,35,21194,3,26,8
"Kedzie Chicago Currency Exchange, Inc.",Ventra Retail Location,901 N Kedzie,,Varies,Varies,41.8978205,-87.7066096,Chicago,"{'latitude': '41.902493725000454', 'longitude': '-87.73697664699966', 'human_address': '{""address"": ""901 Kedzie"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60651""}'}",5,24,4299,99,45,4
Kedzie-Douglas Rail Station,CTA Rail Station,1944 S. Kedzie Avenue,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.853964,-87.705408,Chicago,"{'latitude': '41.85496595800049', 'longitude': '-87.70537402799965', 'human_address': '{""address"": ""1944 Kedzie Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60623""}'}",57,30,21569,202,14,36
Kedzie Elston Currency,Currency Exchange,3510 N. Kedzie Avenue,773-588-8709,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.945197,-87.707785,Chicago,"{'latitude': '41.945283693000476', 'longitude': '-87.70779011599967', 'human_address': '{""address"": ""3510 Kedzie Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60618""}'}",39,22,21538,138,12,15
"Kedzie Elston Currency Exchange, Inc",Ventra Retail Location,3510 N Kedzie,,Varies,Varies,41.945535,-87.707956,Chicago,"{'latitude': '41.94671284600048', 'longitude': '-87.70230784699964', 'human_address': '{""address"": ""3510 Kedzie"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60618""}'}",39,16,21538,372,20,2
Kedzie-Homan Rail Station,CTA Rail Station,530 S. Kedzie Avenue,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.874341,-87.70604,Chicago,"{'latitude': '41.87887427400045', 'longitude': '-87.72193858299966', 'human_address': '{""address"": ""530 Kedzie Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60624""}'}",30,27,21572,736,23,11
Kedzie Irving 24 Hr C E,Ventra Retail Location,3158 W Irving Park Rd ,,Varies,Varies,41.9539868,-87.7077897,Chicago,"{'latitude': '41.95397008500049', 'longitude': '-87.70751883499969', 'human_address': '{""address"": ""3158 Irving Park Rd"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60618""}'}",39,16,21538,116,20,2
Kedzie-Lake Rail Station,CTA Rail Station,3200 W. Lake Street,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.884321,-87.706155,Chicago,"{'latitude': '41.88439036700049', 'longitude': '-87.70618846099967', 'human_address': '{""address"": ""3200 Lake Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60612""}'}",28,28,21184,50,46,41
Kedzie & Lawrence C E,Ventra Retail Location,4752 North Kedzie Ave ,,Varies,Varies,41.9682911,-87.7088144,Chicago,"{'latitude': '41.967724432000466', 'longitude': '-87.70849021899966', 'human_address': '{""address"": ""4752 Kedzie Ave"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60625""}'}",20,14,21849,118,20,2
Kedzie L Newstand,Other,2620 N. Kedzie Avenue,773-227-6299,Varies,Purchase Transit Cards and Passes.,41.929013,-87.70746,Chicago,"{'latitude': '41.92864901900049', 'longitude': '-87.70774040699968', 'human_address': '{""address"": ""2620 Kedzie Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60647""}'}",1,23,22535,72,12,15
Kedzie-Midway Rail Station,CTA Rail Station,4900 S. Kedzie Avenue,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.804236,-87.704406,Chicago,"{'latitude': '41.80361660900047', 'longitude': '-87.70387322399966', 'human_address': '{""address"": ""4900 Kedzie Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60632""}'}",56,61,22248,776,8,49
Kedzie Ogden Currency,Currency Exchange,3160 W. Ogden Avenue,773-762-5873,Varies,Purchase Transit Cards and Passes.,41.858074,-87.705168,Chicago,"{'latitude': '41.8583830550005', 'longitude': '-87.70443206499965', 'human_address': '{""address"": ""3160 Ogden Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60623""}'}",57,30,21569,34,14,36
Kedzie-Ravenswood Rail Station,CTA Rail Station,4648 N. Kedzie Avenue,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.965996,-87.708821,Chicago,"{'latitude': '41.966209912000465', 'longitude': '-87.70844867799968', 'human_address': '{""address"": ""4648 Kedzie Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60625""}'}",20,14,21849,118,20,2
Kedzie Wilson Currency,Currency Exchange,4601 N. Kedzie Avenue,773-583-3100,Varies,Purchase Transit Cards and Passes.,41.964743,-87.708357,Chicago,"{'latitude': '41.96480295100048', 'longitude': '-87.70833095799969', 'human_address': '{""address"": ""4601 Kedzie Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60625""}'}",20,14,21849,258,20,2
Ken Tone's Drive-In,Ventra Retail Location,551 W. 18th Street,,Varies,Varies,41.8574788,-87.640842,Chicago,"{'latitude': '41.85763001900045', 'longitude': '-87.64085017599967', 'human_address': '{""address"": ""551 18th Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60616""}'}",40,33,21194,126,48,8
Kildare & 67th Marathon,Ventra Retail Location,4299 W. Marquette Road,,Varies,Varies,41.7712732,-87.7298181,Chicago,"{'latitude': '41.7712585110005', 'longitude': '-87.72975495599968', 'human_address': '{""address"": ""4299 Marquette Road"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60629""}'}",58,63,21867,318,15,23
Kimball Lawrence C E,Ventra Retail Location,3421 West Lawrence Ave. ,,Varies,Varies,41.9683886,-87.7143077,Chicago,"{'latitude': '41.9683630180005', 'longitude': '-87.71416654399968', 'human_address': '{""address"": ""3421 Lawrence Ave"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60625""}'}",20,14,21849,118,20,2
Kimball Lawrence Currency,Currency Exchange,3421 W. Lawrence Avenue,773-267-4600,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.968392,-87.714272,Chicago,"{'latitude': '41.9683630180005', 'longitude': '-87.71416654399968', 'human_address': '{""address"": ""3421 Lawrence Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60625""}'}",20,14,21849,118,20,2
Kimball Montrose Currency,Currency Exchange,3354 W. Montrose Avenue,773-478-6636,Varies,Purchase Transit Cards and Passes.,41.961131,-87.712917,Chicago,"{'latitude': '41.96118488400049', 'longitude': '-87.71238225599967', 'human_address': '{""address"": ""3354 Montrose Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60618""}'}",20,14,21538,24,20,2
Kimball & North C E,Ventra Retail Location,3401 West North Ave.,,Varies,Varies,41.909783,-87.712154,Chicago,"{'latitude': '41.910050802000455', 'longitude': '-87.71216032299964', 'human_address': '{""address"": ""3401 North Ave"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60647""}'}",1,24,22535,455,49,10
Kimball Rail Station,CTA Rail Station,4755-57 N. Kimball Avenue,1-888-YOURCTA,"Cash, Credit, Debit",Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.967901,-87.713065,Chicago,"{'latitude': '41.96741999900047', 'longitude': '-87.71327866399969', 'human_address': '{""address"": ""4755 Kimball Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60625""}'}",20,14,21849,118,20,2
Kimbark Laundry,Ventra Retail Location,1218 E. 53rd Street,,Varies,Varies,41.7995092,-87.5949405,Chicago,"{'latitude': '41.799493896000456', 'longitude': '-87.59625809699969', 'human_address': '{""address"": ""1218 53rd Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60615""}'}",10,8,21192,499,10,1
King Drive Rail Station,CTA Rail Station,400 E. 63rd Street,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.78013,-87.615546,Chicago,"{'latitude': '41.78023006000046', 'longitude': '-87.61538012699964', 'human_address': '{""address"": ""400 63rd Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60637""}'}",60,9,22260,332,4,53
K & M Grocery,Ventra Retail Location,3179 W. Madison Street   ,,Varies,Varies,41.880879,-87.7058815,Chicago,"{'latitude': '41.880962802000454', 'longitude': '-87.70553400099965', 'human_address': '{""address"": ""3179 Madison Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60612""}'}",28,28,21184,737,23,11
KMP Sales,Ventra Retail Location,5148 W. Cermak Road,,Varies,Varies,41.851536,-87.753648,Chicago,"{'latitude': '41.851237351000464', 'longitude': '-87.75355762099969', 'human_address': '{""address"": ""5148 Cermak Road"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60804""}'}",,,4458,,,
Kostner Diversey Currency,Currency Exchange,4359 W. Diversey Avenue,773-489-1552,Varies,Purchase Transit Cards and Passes.,41.931662,-87.736753,Chicago,"{'latitude': '41.93165952600049', 'longitude': '-87.73608928599964', 'human_address': '{""address"": ""4359 Diversey Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60639""}'}",2,21,22615,439,17,7
Kostner Food Basket,Ventra Retail Location,22 S. Kostner Avenue,,Varies,Varies,41.8798147,-87.7354514,Chicago,"{'latitude': '41.880943396000475', 'longitude': '-87.73549311599965', 'human_address': '{""address"": ""22 Kostner Avenue"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60624""}'}",30,27,21572,732,23,11
Kostner Rail Station,CTA Rail Station,2019 S. Kostner Avenue,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.853751,-87.733258,Chicago,"{'latitude': '41.854063330000486', 'longitude': '-87.73452261799969', 'human_address': '{""address"": ""2019 Kostner Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60623""}'}",57,30,21569,753,14,36
Lake Bluff C E,Ventra Retail Location,"1251 Skokie Highway, Unit E ",,Varies,Varies,42.3029328,-87.8751186,Lake Bluff,"{'latitude': '42.3036669650005', 'longitude': '-87.87553012799964', 'human_address': '{""address"": ""1251 Skokie Highway"", ""city"": ""Lake Bluff"", ""state"": """", ""zip"": ""60044""}'}",,,17020,,,
"Lake Laramie Check Cashiers, Inc.",Currency Exchange,5157 W. Lake Street,773-378-4700,Varies,Purchase Transit Cards and Passes.,41.887188,-87.755133,Chicago,"{'latitude': '41.887042532000464', 'longitude': '-87.75421456699968', 'human_address': '{""address"": ""5157 Lake Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60644""}'}",32,26,22216,696,23,11
Lake Meadows Currency,Currency Exchange,3477 S. King Drive,312-842-1816,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.831184,-87.616968,Chicago,"{'latitude': '41.83160029400045', 'longitude': '-87.61694872199968', 'human_address': '{""address"": ""3477 King Drive"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60616""}'}",40,1,21194,581,10,1
Lake/State Rail Station,CTA Rail Station,188 N. State,1-888-YOURCTA,"Cash, Credit, Debit",Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.884809,-87.627813,Chicago,"{'latitude': '41.88582193800045', 'longitude': '-87.62477991399965', 'human_address': '{""address"": ""188 State"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60601""}'}",42,38,14309,580,36,22
Lake Zurich C E,Ventra Retail Location,592 W  Route 22 ,,Varies,Varies,42.1975358,-88.0854322,LAKE ZURICH,"{'latitude': '42.2090332890005', 'longitude': '-88.09991913799968', 'human_address': '{""address"": ""592 W Route"", ""city"": ""LAKE ZURICH"", ""state"": """", ""zip"": ""60047""}'}",,,17380,,,
Lansing 24 Hr C E,Ventra Retail Location,17250 S. Torrence Ave,,Varies,Varies,41.5814042,-87.5591124,Lansing,"{'latitude': '41.58200198200046', 'longitude': '-87.55891149199965', 'human_address': '{""address"": ""17250 Torrence Ave"", ""city"": ""Lansing"", ""state"": """", ""zip"": ""60438""}'}",,,9705,,,
Lansing on Ridge Currency,Currency Exchange,18211 S. Torrence Avenue,708-474-0551,Varies,Purchase Transit Cards and Passes.,41.564594,-87.558759,Lansing,"{'latitude': '41.56421731000046', 'longitude': '-87.55872002099966', 'human_address': '{""address"": ""18211 Torrence Avenue"", ""city"": ""Lansing"", ""state"": ""IL"", ""zip"": ""60438""}'}",,,9705,,,
La Primera ,Ventra Retail Location,5014 N. Clark Street,,Varies,Varies,41.972904,-87.668417,Chicago,"{'latitude': '41.97294006900046', 'longitude': '-87.66800025399965', 'human_address': '{""address"": ""5014 Clark Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60640""}'}",15,31,22616,610,18,37
"Laramie Diversey Currency Exchange, Inc",Ventra Retail Location,5200 W Diversey,,Varies,Varies,41.9316699,-87.756649,Chicago,"{'latitude': '41.947920757000475', 'longitude': '-87.74363753999967', 'human_address': '{""address"": ""5200 Diversey"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60641""}'}",21,15,22618,139,21,25
Laramie Rail Station,CTA Rail Station,5148 W. Lake Street,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.887163,-87.754986,Chicago,"{'latitude': '41.88708423100047', 'longitude': '-87.75401898699965', 'human_address': '{""address"": ""5148 Lake Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60644""}'}",32,26,22216,696,23,11
Lasalle Chicago 24 Hr C E Inc,Ventra Retail Location,777 N. LaSalle Street ,312-642-0220,Varies,Varies,41.8963777,-87.6326818,Chicago,"{'latitude': '41.89663051500048', 'longitude': '-87.63272985699967', 'human_address': '{""address"": ""777 LaSalle Street"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60610""}'}",54,37,14926,310,11,22
LaSalle & Chicago Currency,Currency Exchange,777 N. LaSalle Street,312-642-0220,Varies,Purchase Transit Cards and Passes.,41.896563,-87.632709,Chicago,"{'latitude': '41.896406225000476', 'longitude': '-87.63267967799965', 'human_address': '{""address"": ""777 LaSalle Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60654""}'}",55,37,4446,670,11,22
LaSalle Rail Station,CTA Rail Station,150 W. Congress Parkway,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.875568,-87.631722,Chicago,"{'latitude': '41.875721023000494', 'longitude': '-87.63155556199968', 'human_address': '{""address"": ""150 Congress Parkway"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60605""}'}",35,38,14913,92,10,48
La Salle St Metra Station,Metra Rail Station,414 S. LaSalle St.,,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.875931,-87.632164,Chicago,"{'latitude': '41.8765916910005', 'longitude': '-87.63174507599967', 'human_address': '{""address"": ""414 LaSalle St"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60605""}'}",35,38,14913,92,10,48
LaSalle/Van Buren Rail Station,CTA Rail Station,121 W. Van Buren Street,1-888-YOURCTA,Cash,Purchase new Transit Cards and add value to Transit Cards and Chicago Cards.,41.8768,-87.631739,Chicago,"{'latitude': '41.87685721800045', 'longitude': '-87.63124580599964', 'human_address': '{""address"": ""121 Van Buren Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60605""}'}",35,38,14913,92,10,48
Lawn Manor Currency,Currency Exchange,3148 W. 63rd Street,773-737-6267,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.778979,-87.702654,Chicago,"{'latitude': '41.77900495600045', 'longitude': '-87.70228498499966', 'human_address': '{""address"": ""3148 63rd Street"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60629""}'}",58,64,21867,182,2,44
Lawrence Ashland Currency,Currency Exchange,1620 W. Lawrence Avenue,773-275-1585,Varies,"Purchase Chicago Cards, Transit Cards and Passes.",41.968871,-87.670355,Chicago,"{'latitude': '41.968870207000464', 'longitude': '-87.67035090999968', 'human_address': '{""address"": ""1620 Lawrence Avenue"", ""city"": ""Chicago"", ""state"": ""IL"", ""zip"": ""60640""}'}",15,31,22616,559,18,13
Lawrence Ashland Currency Exchange,Ventra Retail Location,1620 W. Lawrence Avenue,773-275-1585,Varies,Varies,41.969168,-87.670376,Chicago,"{'latitude': '41.968870207000464', 'longitude': '-87.67035090999968', 'human_address': '{""address"": ""1620 Lawrence Avenue"", ""city"": ""Chicago"", ""state"": """", ""zip"": ""60640""}'}",15,31,22616,559,18,13
Lawrence Cumberland C E ,Ventra Retail Location,4821 N. Cumberland Ave ,,Varies,Varies,41.9670614,-87.8364529,Norridge,"{'latitude': '41.96721187000048', 'longitude': '-87.83654189899966', 'human_address': '{""address"": ""4821 Cumberland Ave"", ""city"": ""Norridge"", ""state"": """", ""zip"": ""60706""}'}",,,4453,181,,21
Lawrence Cumberland Currency,Currency Exchange,4821 N. Cumberland,708-456-7404,Varies,Purchase Transit Cards and Passes.,41.967158,-87.83658,Norridge,"{'latitude': '41.96464033800049', 'longitude': '-87.81628603199965', 'human_address': '{""address"": ""4821 Cumberland"", ""city"": ""Norridge"", ""state"": ""IL"", ""zip"": ""60706""}'}",,,4453,,,21
